year,month,season,state,region,avg_temp_c,max_temp_c,min_temp_c,rainfall_mm,humidity_pct,wind_speed_kmh,sunshine_hrs,heat_index,temp_anomaly_c,el_nino_flag,drought_flag
2005,10,Post-Monsoon,Madhya Pradesh,Central,23.37,30.91,13.41,0.47,74.87,5.47,5.28,24.02,-0.79,0,1
2005,11,Post-Monsoon,Madhya Pradesh,Central,20.55,31.73,11.58,0.0,50.92,4.9,5.14,25.02,-1.06,0,1
2005,12,Winter,Madhya Pradesh,Central,18.45,30.7,7.61,0.04,41.18,5.4,4.49,25.82,-0.96,0,1
2006,1,Winter,Madhya Pradesh,Central,19.63,34.4,6.67,0.0,28.28,5.83,5.0,24.38,0.87,1,1
2006,2,Winter,Madhya Pradesh,Central,25.27,39.19,11.52,0.01,19.14,5.4,5.75,25.06,3.3,1,1
2006,3,Summer,Madhya Pradesh,Central,24.76,37.95,13.97,2.72,49.4,6.23,5.85,25.75,-2.48,1,0
2006,4,Summer,Madhya Pradesh,Central,31.96,44.57,18.94,0.38,22.55,7.34,7.22,30.09,-0.51,1,0
2006,5,Summer,Madhya Pradesh,Central,34.92,46.18,24.95,2.3,33.32,10.01,6.86,35.29,-0.61,1,0
2006,6,Monsoon,Madhya Pradesh,Central,33.14,43.05,24.52,3.26,44.9,10.26,5.74,35.17,0.68,1,1
2006,7,Monsoon,Madhya Pradesh,Central,26.95,34.33,22.84,14.48,83.35,13.32,3.06,29.94,-0.4,1,0
2006,8,Monsoon,Madhya Pradesh,Central,25.56,30.87,21.23,28.2,90.21,11.41,3.47,26.95,-0.7,1,0
2006,9,Monsoon,Madhya Pradesh,Central,26.12,31.27,19.35,6.97,84.66,5.36,5.02,28.1,0.08,1,0
2006,10,Post-Monsoon,Madhya Pradesh,Central,24.7,32.18,15.52,0.57,71.75,4.14,5.31,25.61,0.54,1,1
2006,11,Post-Monsoon,Madhya Pradesh,Central,21.78,30.36,11.99,0.25,62.29,4.28,4.48,24.25,0.17,1,0
2006,12,Winter,Madhya Pradesh,Central,20.01,31.25,9.47,0.03,49.22,4.9,4.26,25.22,0.6,1,1
2007,1,Winter,Madhya Pradesh,Central,19.76,34.21,8.78,0.01,28.22,5.69,4.7,24.36,1.0,0,1
2007,2,Winter,Madhya Pradesh,Central,22.37,35.33,10.88,1.2,41.94,6.05,5.36,25.02,0.4,0,0
2007,3,Summer,Madhya Pradesh,Central,26.13,41.36,10.88,0.29,27.98,7.06,6.54,25.84,-1.11,0,0
2007,4,Summer,Madhya Pradesh,Central,33.24,44.82,18.72,0.07,16.58,7.27,7.11,30.97,0.77,0,1
2007,5,Summer,Madhya Pradesh,Central,35.62,44.83,24.55,0.42,22.86,10.69,7.05,34.17,0.09,0,0
2007,6,Monsoon,Madhya Pradesh,Central,32.78,45.74,24.78,4.22,53.62,10.76,5.68,36.9,0.32,0,0
2007,7,Monsoon,Madhya Pradesh,Central,27.07,34.17,23.06,14.52,83.44,11.88,4.18,30.24,-0.28,0,0
2007,8,Monsoon,Madhya Pradesh,Central,26.29,31.24,22.22,8.54,87.16,8.46,3.9,28.63,0.03,0,0
2007,9,Monsoon,Madhya Pradesh,Central,26.1,31.75,20.1,8.34,84.69,5.33,4.8,28.06,0.06,0,0
2007,10,Post-Monsoon,Madhya Pradesh,Central,23.04,30.92,14.58,0.03,61.49,4.36,5.65,24.7,-1.12,0,1
2007,11,Post-Monsoon,Madhya Pradesh,Central,21.16,32.01,10.34,0.1,52.64,4.79,4.76,24.86,-0.45,0,1
2007,12,Winter,Madhya Pradesh,Central,19.64,32.29,8.62,0.06,46.88,5.4,4.21,25.39,0.23,0,1
2008,1,Winter,Madhya Pradesh,Central,18.99,32.78,6.72,0.01,32.96,5.83,4.52,25.01,0.23,0,1
2008,2,Winter,Madhya Pradesh,Central,19.95,35.19,4.71,0.05,21.18,6.05,5.54,23.38,-2.02,0,1
2008,3,Summer,Madhya Pradesh,Central,28.59,39.98,16.43,0.34,21.84,5.69,5.89,27.21,1.35,0,0
2008,4,Summer,Madhya Pradesh,Central,32.04,44.52,19.21,0.08,17.86,6.77,7.45,29.92,-0.43,0,1
2008,5,Summer,Madhya Pradesh,Central,34.84,44.35,24.88,0.51,24.0,11.45,7.51,33.39,-0.69,0,0
2008,6,Monsoon,Madhya Pradesh,Central,29.37,43.01,22.65,8.55,67.56,11.88,4.36,33.06,-3.09,0,0
2008,7,Monsoon,Madhya Pradesh,Central,26.68,31.53,22.79,9.86,84.96,10.15,4.08,29.43,-0.67,0,0
2008,8,Monsoon,Madhya Pradesh,Central,26.15,31.02,21.79,8.16,88.54,7.99,4.09,28.35,-0.11,0,0
2008,9,Monsoon,Madhya Pradesh,Central,25.93,31.58,18.97,5.45,84.59,5.94,5.03,27.68,-0.11,0,0
2008,10,Post-Monsoon,Madhya Pradesh,Central,24.46,32.85,14.06,0.39,67.98,4.18,5.46,25.43,0.3,0,1
2008,11,Post-Monsoon,Madhya Pradesh,Central,21.27,32.88,10.03,0.22,59.03,5.36,4.45,24.46,-0.34,0,0
2008,12,Winter,Madhya Pradesh,Central,20.63,32.94,9.49,0.0,40.99,5.26,4.3,25.09,1.22,0,1
2009,1,Winter,Madhya Pradesh,Central,20.23,34.15,9.41,0.97,52.05,5.72,4.28,25.05,1.47,1,0
2009,2,Winter,Madhya Pradesh,Central,23.27,37.09,10.08,0.0,25.29,6.05,5.58,24.54,1.3,1,1
2009,3,Summer,Madhya Pradesh,Central,27.85,40.25,15.94,0.05,17.66,6.41,6.19,26.59,0.61,1,1
2009,4,Summer,Madhya Pradesh,Central,31.95,45.82,18.06,0.09,15.51,7.67,7.3,29.76,-0.52,1,1
2009,5,Summer,Madhya Pradesh,Central,36.54,46.27,25.34,0.21,20.03,9.54,7.31,34.84,1.01,1,1
2009,6,Monsoon,Madhya Pradesh,Central,34.03,44.13,25.48,3.93,42.35,11.3,6.52,36.11,1.57,1,0
2009,7,Monsoon,Madhya Pradesh,Central,27.53,35.61,21.63,16.63,82.32,10.98,3.81,31.25,0.18,1,0
2009,8,Monsoon,Madhya Pradesh,Central,26.77,32.29,22.76,5.75,85.49,8.42,4.1,29.69,0.51,1,1
2009,9,Monsoon,Madhya Pradesh,Central,26.16,32.53,19.28,6.84,83.88,7.06,5.26,28.16,0.12,1,0
2009,10,Post-Monsoon,Madhya Pradesh,Central,23.87,31.37,13.57,3.55,67.11,5.47,5.32,24.94,-0.29,1,0
2009,11,Post-Monsoon,Madhya Pradesh,Central,20.16,31.97,8.37,2.8,68.34,5.29,4.14,23.43,-1.45,1,0
2009,12,Winter,Madhya Pradesh,Central,19.24,29.71,8.99,0.84,64.33,4.61,4.12,24.22,-0.17,1,0
2010,1,Winter,Madhya Pradesh,Central,16.9,29.04,5.9,0.38,51.35,5.18,4.84,26.97,-1.86,0,0
2010,2,Winter,Madhya Pradesh,Central,22.43,36.53,9.74,0.25,38.05,6.08,4.9,24.95,0.46,0,0
2010,3,Summer,Madhya Pradesh,Central,29.13,41.98,15.95,0.12,20.39,7.27,6.45,27.57,1.89,0,1
2010,4,Summer,Madhya Pradesh,Central,33.47,45.58,18.84,0.0,14.59,8.39,7.38,31.1,1.0,0,1
2010,5,Summer,Madhya Pradesh,Central,36.5,47.04,25.04,0.02,19.85,10.44,7.25,34.76,0.97,0,1
2010,6,Monsoon,Madhya Pradesh,Central,34.06,45.14,24.83,3.64,43.9,11.84,6.44,36.6,1.6,0,0
2010,7,Monsoon,Madhya Pradesh,Central,27.72,33.9,23.13,11.14,82.91,8.03,4.03,31.82,0.37,0,0
2010,8,Monsoon,Madhya Pradesh,Central,26.7,32.16,21.55,10.68,87.74,6.41,4.06,29.7,0.44,0,0
2010,9,Monsoon,Madhya Pradesh,Central,25.84,30.61,19.12,7.06,83.73,5.9,4.74,27.46,-0.2,0,0
2010,10,Post-Monsoon,Madhya Pradesh,Central,24.58,31.59,15.63,1.67,77.16,5.0,4.84,25.31,0.42,0,0
2010,11,Post-Monsoon,Madhya Pradesh,Central,22.24,31.44,12.87,2.55,77.45,5.18,4.27,22.76,0.63,0,0
2010,12,Winter,Madhya Pradesh,Central,17.18,28.49,6.05,0.13,62.92,5.26,4.19,25.67,-2.23,0,0
2011,1,Winter,Madhya Pradesh,Central,16.58,31.86,2.77,0.0,43.37,5.72,4.93,27.15,-2.18,0,1
2011,2,Winter,Madhya Pradesh,Central,22.09,34.63,10.31,0.19,33.24,6.08,5.23,24.75,0.12,0,1
2011,3,Summer,Madhya Pradesh,Central,27.31,40.01,12.95,0.01,20.25,6.88,6.56,26.29,0.07,0,1
2011,4,Summer,Madhya Pradesh,Central,31.71,43.55,18.8,0.24,24.8,7.67,6.56,30.01,-0.76,0,0
2011,5,Summer,Madhya Pradesh,Central,36.14,46.01,25.47,0.46,23.02,10.08,7.21,34.86,0.61,0,0
2011,6,Monsoon,Madhya Pradesh,Central,31.32,43.64,23.35,10.72,60.91,12.89,4.54,35.78,-1.14,0,0
2011,7,Monsoon,Madhya Pradesh,Central,26.81,32.5,22.12,15.31,86.45,9.72,4.12,29.88,-0.54,0,0
2011,8,Monsoon,Madhya Pradesh,Central,26.28,31.31,22.77,14.1,89.54,7.45,3.7,28.74,0.02,0,0
2011,9,Monsoon,Madhya Pradesh,Central,25.45,30.75,18.86,8.83,87.63,6.91,4.46,26.68,-0.59,0,0
2011,10,Post-Monsoon,Madhya Pradesh,Central,23.87,31.88,15.43,0.02,69.22,4.39,5.57,24.84,-0.29,0,1
2011,11,Post-Monsoon,Madhya Pradesh,Central,21.63,32.29,12.53,0.0,58.56,4.97,4.77,24.51,0.02,0,1
2011,12,Winter,Madhya Pradesh,Central,19.21,32.92,7.93,0.17,44.19,5.4,4.41,25.56,-0.2,0,0
2012,1,Winter,Madhya Pradesh,Central,17.73,30.11,5.65,0.28,48.82,6.55,3.97,26.38,-1.03,0,0
2012,2,Winter,Madhya Pradesh,Central,21.31,35.85,4.51,0.0,26.34,6.91,5.57,24.2,-0.66,0,1
2012,3,Summer,Madhya Pradesh,Central,26.25,40.41,9.09,0.02,14.02,6.84,6.75,25.44,-0.99,0,1
2012,4,Summer,Madhya Pradesh,Central,32.55,43.06,22.03,0.08,18.6,8.28,7.06,30.42,0.08,0,1
2012,5,Summer,Madhya Pradesh,Central,35.51,46.01,22.92,0.16,19.07,10.08,7.23,33.5,-0.02,0,1
2012,6,Monsoon,Madhya Pradesh,Central,32.51,46.2,24.71,3.67,51.14,14.26,5.81,35.63,0.05,0,0
2012,7,Monsoon,Madhya Pradesh,Central,27.21,36.62,22.94,15.89,83.67,11.95,3.31,30.61,-0.14,0,0
2012,8,Monsoon,Madhya Pradesh,Central,26.03,31.43,22.05,18.39,90.45,9.5,3.03,28.13,-0.23,0,0
2012,9,Monsoon,Madhya Pradesh,Central,26.05,31.76,20.07,4.34,84.34,5.94,4.57,27.94,0.01,0,0
2012,10,Post-Monsoon,Madhya Pradesh,Central,24.09,32.01,13.25,0.2,66.95,4.39,5.5,25.13,-0.07,0,1
2012,11,Post-Monsoon,Madhya Pradesh,Central,20.43,31.36,10.57,0.08,58.38,5.29,4.52,24.58,-1.18,0,1
2012,12,Winter,Madhya Pradesh,Central,19.37,32.57,6.3,0.06,42.29,5.36,4.41,25.46,-0.04,0,1
2013,1,Winter,Madhya Pradesh,Central,17.72,32.65,3.58,0.06,33.94,6.41,4.34,25.56,-1.04,0,1
2013,2,Winter,Madhya Pradesh,Central,21.68,34.73,8.48,1.25,48.36,7.02,4.8,24.97,-0.29,0,0
2013,3,Summer,Madhya Pradesh,Central,26.33,39.55,10.51,0.77,30.41,6.19,6.24,26.04,-0.91,0,0
2013,4,Summer,Madhya Pradesh,Central,31.47,44.23,19.2,1.1,28.44,7.56,6.84,30.08,-1.0,0,0
2013,5,Summer,Madhya Pradesh,Central,36.42,47.3,22.2,0.0,17.04,12.28,7.49,34.26,0.89,0,1
2013,6,Monsoon,Madhya Pradesh,Central,29.54,43.93,23.5,16.58,71.03,11.45,4.38,34.17,-2.92,0,0
2013,7,Monsoon,Madhya Pradesh,Central,26.76,32.37,21.33,18.09,89.59,10.12,2.71,30.02,-0.59,0,0
2013,8,Monsoon,Madhya Pradesh,Central,25.93,31.05,21.9,16.06,90.49,9.5,3.04,27.88,-0.33,0,0
2013,9,Monsoon,Madhya Pradesh,Central,26.41,31.51,21.53,2.44,83.44,5.65,5.03,28.69,0.37,0,1
2013,10,Post-Monsoon,Madhya Pradesh,Central,24.42,30.53,15.42,2.37,79.02,6.44,4.61,25.01,0.26,0,0
2013,11,Post-Monsoon,Madhya Pradesh,Central,20.17,30.49,10.03,0.01,65.36,4.86,4.63,23.86,-1.44,0,1
2013,12,Winter,Madhya Pradesh,Central,18.86,30.36,9.18,0.04,53.58,5.15,4.2,25.5,-0.55,0,1
2014,1,Winter,Madhya Pradesh,Central,18.45,30.02,7.43,1.33,61.68,5.87,3.7,24.95,-0.31,0,0
2014,2,Winter,Madhya Pradesh,Central,20.25,33.72,7.73,1.77,49.81,6.62,4.99,25.13,-1.72,0,0
2014,3,Summer,Madhya Pradesh,Central,25.13,40.4,9.15,0.41,45.12,6.41,6.26,25.87,-2.11,0,0
2014,4,Summer,Madhya Pradesh,Central,32.23,44.4,19.38,0.18,20.24,7.38,7.13,30.21,-0.24,0,0
2014,5,Summer,Madhya Pradesh,Central,35.69,47.08,26.13,0.27,22.38,11.27,7.13,34.18,0.16,0,1
2014,6,Monsoon,Madhya Pradesh,Central,35.23,48.14,25.98,2.07,37.45,13.72,6.47,36.88,2.77,0,1
2014,7,Monsoon,Madhya Pradesh,Central,29.07,41.78,22.18,15.31,73.56,13.0,3.97,33.58,1.72,0,0
2014,8,Monsoon,Madhya Pradesh,Central,26.23,31.64,22.51,6.96,87.71,10.44,4.38,28.51,-0.03,0,1
2014,9,Monsoon,Madhya Pradesh,Central,25.75,31.45,18.73,5.65,84.58,7.16,4.66,27.3,-0.29,0,0
2014,10,Post-Monsoon,Madhya Pradesh,Central,24.56,31.84,15.54,0.77,70.52,4.72,5.08,25.47,0.4,0,0
2014,11,Post-Monsoon,Madhya Pradesh,Central,22.38,32.31,12.0,0.01,52.0,4.61,4.6,24.92,0.77,0,1
2014,12,Winter,Madhya Pradesh,Central,17.15,31.78,4.89,0.61,46.76,5.54,4.25,26.81,-2.26,0,0
2015,1,Winter,Madhya Pradesh,Central,16.01,27.47,5.06,1.75,61.41,5.76,3.91,27.02,-2.75,1,0
2015,2,Winter,Madhya Pradesh,Central,21.8,36.82,7.65,0.45,43.34,6.3,5.16,25.01,-0.17,1,0
2015,3,Summer,Madhya Pradesh,Central,24.37,39.89,10.38,1.79,48.97,6.34,5.61,25.55,-2.87,1,0
2015,4,Summer,Madhya Pradesh,Central,31.04,44.22,18.78,0.4,30.2,8.78,6.7,29.79,-1.43,1,0
2015,5,Summer,Madhya Pradesh,Central,36.36,47.26,24.23,0.35,21.18,10.94,7.05,34.81,0.83,1,1
2015,6,Monsoon,Madhya Pradesh,Central,32.11,44.72,23.65,6.45,55.1,11.59,5.64,35.9,-0.35,1,0
2015,7,Monsoon,Madhya Pradesh,Central,27.13,35.71,22.26,15.94,82.24,13.36,4.11,30.26,-0.22,1,0
2015,8,Monsoon,Madhya Pradesh,Central,26.21,31.39,21.95,12.28,89.09,8.6,3.89,28.53,-0.05,1,0
2015,9,Monsoon,Madhya Pradesh,Central,25.93,32.15,17.24,2.44,80.96,6.34,5.38,27.56,-0.11,1,1
2015,10,Post-Monsoon,Madhya Pradesh,Central,26.01,35.37,15.14,0.56,63.38,4.28,5.12,27.06,1.85,1,1
2015,11,Post-Monsoon,Madhya Pradesh,Central,23.83,33.53,13.06,0.0,53.87,4.64,4.38,25.29,2.22,1,1
2015,12,Winter,Madhya Pradesh,Central,19.75,33.98,6.07,0.0,30.25,5.65,4.23,24.58,0.34,1,1
2016,1,Winter,Madhya Pradesh,Central,19.53,33.63,5.14,0.43,35.29,5.36,4.43,25.07,0.77,0,0
2016,2,Winter,Madhya Pradesh,Central,23.5,37.38,8.96,0.03,26.49,6.19,4.94,24.68,1.53,0,1
2016,3,Summer,Madhya Pradesh,Central,28.48,42.52,16.46,0.28,26.38,6.41,6.05,27.29,1.24,0,0
2016,4,Summer,Madhya Pradesh,Central,33.65,44.91,20.76,0.01,17.42,9.18,7.06,31.41,1.18,0,1
2016,5,Summer,Madhya Pradesh,Central,36.37,47.31,25.04,0.49,25.41,10.94,7.25,35.64,0.84,0,0
2016,6,Monsoon,Madhya Pradesh,Central,34.0,45.61,25.16,4.53,48.59,9.83,5.9,37.93,1.54,0,0
2016,7,Monsoon,Madhya Pradesh,Central,26.57,31.51,22.86,25.48,88.94,10.51,3.32,29.46,-0.78,0,0
2016,8,Monsoon,Madhya Pradesh,Central,25.53,30.91,21.13,14.66,90.52,11.34,3.23,26.88,-0.73,0,0
2016,9,Monsoon,Madhya Pradesh,Central,25.9,30.82,20.71,2.85,86.67,6.44,4.69,27.68,-0.14,0,1
2016,10,Post-Monsoon,Madhya Pradesh,Central,23.73,30.84,13.26,0.69,70.67,4.72,5.33,24.64,-0.43,0,0
2016,11,Post-Monsoon,Madhya Pradesh,Central,20.42,31.8,11.72,0.0,51.37,4.64,4.91,25.03,-1.19,0,1
2016,12,Winter,Madhya Pradesh,Central,18.27,31.13,7.35,0.0,42.91,5.29,4.55,25.98,-1.14,0,1
2017,1,Winter,Madhya Pradesh,Central,19.01,32.7,3.63,0.08,39.05,5.83,4.32,25.47,0.25,0,1
2017,2,Winter,Madhya Pradesh,Central,22.86,36.24,10.27,0.29,28.06,6.3,5.61,24.6,0.89,0,0
2017,3,Summer,Madhya Pradesh,Central,27.42,43.48,11.68,0.05,19.64,6.77,6.7,26.35,0.18,0,1
2017,4,Summer,Madhya Pradesh,Central,32.99,45.3,17.86,0.0,14.32,9.83,7.56,30.65,0.52,0,1
2017,5,Summer,Madhya Pradesh,Central,37.01,47.07,25.5,0.38,19.98,8.78,7.18,35.4,1.48,0,0
2017,6,Monsoon,Madhya Pradesh,Central,32.6,46.29,24.65,4.9,55.53,10.55,5.88,37.08,0.14,0,0
2017,7,Monsoon,Madhya Pradesh,Central,27.04,36.17,22.22,11.5,81.16,13.21,3.43,29.94,-0.31,0,0
2017,8,Monsoon,Madhya Pradesh,Central,26.6,32.11,22.02,5.47,85.99,9.14,3.87,29.31,0.34,0,1
2017,9,Monsoon,Madhya Pradesh,Central,26.54,32.54,20.79,6.2,82.4,5.04,4.78,28.91,0.5,0,0
2017,10,Post-Monsoon,Madhya Pradesh,Central,25.16,32.84,14.0,0.57,69.89,4.46,5.09,26.18,1.0,0,1
2017,11,Post-Monsoon,Madhya Pradesh,Central,21.59,31.18,11.29,0.0,52.46,4.46,4.54,24.85,-0.02,0,1
2017,12,Winter,Madhya Pradesh,Central,19.81,31.28,8.23,0.0,34.77,4.93,4.21,24.97,0.4,0,1
2018,1,Winter,Madhya Pradesh,Central,19.31,32.25,7.18,0.0,23.99,5.0,4.85,23.78,0.55,1,1
2018,2,Winter,Madhya Pradesh,Central,23.48,36.23,12.03,0.58,32.74,5.33,5.04,24.96,1.51,1,0
2018,3,Summer,Madhya Pradesh,Central,28.4,42.01,16.46,0.04,20.43,6.62,6.0,27.03,1.16,1,1
2018,4,Summer,Madhya Pradesh,Central,32.98,45.18,19.48,0.17,18.2,8.64,6.94,30.81,0.51,1,1
2018,5,Summer,Madhya Pradesh,Central,37.05,47.18,24.85,0.13,17.23,9.18,7.13,34.99,1.52,1,1
2018,6,Monsoon,Madhya Pradesh,Central,32.35,45.22,23.1,4.59,54.32,11.52,5.46,36.18,-0.11,1,0
2018,7,Monsoon,Madhya Pradesh,Central,27.15,36.37,22.56,14.47,84.1,12.49,3.03,30.51,-0.2,1,0
2018,8,Monsoon,Madhya Pradesh,Central,25.88,32.09,22.32,8.91,89.09,11.2,2.8,27.71,-0.38,1,0
2018,9,Monsoon,Madhya Pradesh,Central,25.21,31.49,20.35,4.65,83.66,8.39,4.55,26.2,-0.83,1,0
2018,10,Post-Monsoon,Madhya Pradesh,Central,25.0,33.55,14.97,0.02,63.15,4.93,5.55,26.0,0.84,1,1
2018,11,Post-Monsoon,Madhya Pradesh,Central,22.34,33.81,11.67,0.01,48.58,4.9,4.67,24.99,0.73,1,1
2018,12,Winter,Madhya Pradesh,Central,17.8,30.31,4.77,0.02,39.4,5.58,3.98,26.06,-1.61,1,1
2019,1,Winter,Madhya Pradesh,Central,17.6,32.96,4.85,0.11,30.61,5.87,4.42,25.13,-1.16,0,1
2019,2,Winter,Madhya Pradesh,Central,21.76,37.62,5.99,0.11,27.95,7.49,5.27,24.39,-0.21,0,1
2019,3,Summer,Madhya Pradesh,Central,26.22,42.35,10.11,0.46,27.08,7.09,6.35,25.86,-1.02,0,0
2019,4,Summer,Madhya Pradesh,Central,32.82,45.6,17.13,0.41,20.37,6.98,7.14,30.79,0.35,0,0
2019,5,Summer,Madhya Pradesh,Central,35.85,45.98,24.82,0.07,19.4,9.65,7.54,33.93,0.32,0,1
2019,6,Monsoon,Madhya Pradesh,Central,36.08,47.97,24.48,4.48,36.53,10.8,6.27,38.14,3.62,0,0
2019,7,Monsoon,Madhya Pradesh,Central,27.86,35.32,23.36,12.42,81.96,10.62,3.97,32.04,0.51,0,0
2019,8,Monsoon,Madhya Pradesh,Central,26.15,30.88,22.44,21.29,90.86,10.44,2.88,28.46,-0.11,0,0
2019,9,Monsoon,Madhya Pradesh,Central,25.98,31.29,21.51,18.27,91.49,6.44,3.3,28.04,-0.06,0,0
2019,10,Post-Monsoon,Madhya Pradesh,Central,23.42,29.63,16.15,1.56,81.56,4.46,4.36,23.47,-0.74,0,0
2019,11,Post-Monsoon,Madhya Pradesh,Central,20.77,28.41,12.69,0.08,77.13,4.21,4.25,22.0,-0.84,0,1
2019,12,Winter,Madhya Pradesh,Central,16.79,27.81,2.74,0.55,73.58,5.58,3.53,23.79,-2.62,0,0
2020,1,Winter,Madhya Pradesh,Central,16.3,30.3,2.94,0.57,66.02,6.3,3.99,25.96,-2.46,0,0
2020,2,Winter,Madhya Pradesh,Central,19.98,34.24,5.77,0.06,46.2,6.73,5.1,25.28,-1.99,0,1
2020,3,Summer,Madhya Pradesh,Central,25.82,38.92,12.25,0.51,37.17,6.95,5.8,26.0,-1.42,0,0
2020,4,Summer,Madhya Pradesh,Central,32.1,42.47,18.66,0.12,22.45,7.24,6.87,30.22,-0.37,0,1
2020,5,Summer,Madhya Pradesh,Central,35.48,45.98,23.56,0.47,23.64,9.68,7.45,34.13,-0.05,0,0
2020,6,Monsoon,Madhya Pradesh,Central,29.51,39.33,20.47,7.63,68.53,10.3,4.94,33.56,-2.95,0,0
2020,7,Monsoon,Madhya Pradesh,Central,28.05,34.77,23.27,4.45,79.6,8.46,4.63,32.16,0.7,0,1
2020,8,Monsoon,Madhya Pradesh,Central,26.68,33.75,22.13,22.77,87.51,10.01,2.98,29.63,0.42,0,0
2020,9,Monsoon,Madhya Pradesh,Central,26.77,32.65,20.82,4.7,84.5,4.97,4.69,29.61,0.73,0,0
2020,10,Post-Monsoon,Madhya Pradesh,Central,24.64,31.28,16.44,0.49,74.16,4.46,4.95,25.48,0.48,0,1
2020,11,Post-Monsoon,Madhya Pradesh,Central,20.55,31.9,9.07,0.11,61.54,5.0,4.65,24.27,-1.06,0,1
2020,12,Winter,Madhya Pradesh,Central,18.58,30.9,6.93,0.23,52.7,4.93,3.94,25.7,-0.83,0,0
2021,1,Winter,Madhya Pradesh,Central,20.01,31.49,6.98,0.08,39.47,5.76,4.02,25.18,1.25,0,1
2021,2,Winter,Madhya Pradesh,Central,22.81,36.27,8.31,0.12,25.25,5.65,5.44,24.41,0.84,0,1
2021,3,Summer,Madhya Pradesh,Central,28.04,41.82,15.23,0.62,25.96,6.59,5.96,26.95,0.8,0,0
2021,4,Summer,Madhya Pradesh,Central,32.14,43.26,18.26,0.03,16.2,6.23,6.73,29.95,-0.33,0,1
2021,5,Summer,Madhya Pradesh,Central,33.49,42.89,22.59,1.61,35.12,9.65,6.39,33.52,-2.04,0,0
2021,6,Monsoon,Madhya Pradesh,Central,29.62,39.93,22.93,8.3,69.25,11.56,5.05,33.97,-2.84,0,0
2021,7,Monsoon,Madhya Pradesh,Central,28.1,36.11,23.05,8.47,78.05,11.3,3.93,32.04,0.75,0,1
2021,8,Monsoon,Madhya Pradesh,Central,26.5,31.81,23.1,6.76,86.36,10.08,3.69,29.09,0.24,0,1
2021,9,Monsoon,Madhya Pradesh,Central,26.48,31.33,22.15,13.52,87.09,7.06,4.09,29.09,0.44,0,0
2021,10,Post-Monsoon,Madhya Pradesh,Central,24.13,31.54,12.66,1.21,75.74,4.21,5.3,24.78,-0.03,0,0
2021,11,Post-Monsoon,Madhya Pradesh,Central,20.02,31.07,10.8,0.14,66.32,5.36,4.31,23.75,-1.59,0,1
2021,12,Winter,Madhya Pradesh,Central,17.54,28.38,4.33,0.37,59.88,5.44,3.71,25.79,-1.87,0,0
2022,1,Winter,Madhya Pradesh,Central,16.29,29.11,4.81,1.1,62.02,5.94,4.03,26.64,-2.47,0,0
2022,2,Winter,Madhya Pradesh,Central,20.75,35.91,6.8,0.1,36.62,6.77,5.32,24.93,-1.22,0,1
2022,3,Summer,Madhya Pradesh,Central,28.73,42.62,14.35,0.04,21.51,6.05,6.13,27.3,1.49,0,1
2022,4,Summer,Madhya Pradesh,Central,34.25,45.45,21.59,0.01,13.8,7.74,6.94,31.79,1.78,0,1
2022,5,Summer,Madhya Pradesh,Central,36.25,47.3,25.98,0.2,22.22,10.58,6.97,34.85,0.72,0,1
2022,6,Monsoon,Madhya Pradesh,Central,32.82,45.57,24.97,5.46,49.93,10.58,5.73,35.91,0.36,0,0
2022,7,Monsoon,Madhya Pradesh,Central,27.29,33.64,23.12,16.97,86.05,7.67,3.52,31.09,-0.06,0,0
2022,8,Monsoon,Madhya Pradesh,Central,26.16,31.94,21.47,19.66,88.61,9.07,3.79,28.38,-0.1,0,0
2022,9,Monsoon,Madhya Pradesh,Central,26.03,30.83,20.91,8.98,87.52,6.91,4.16,28.02,-0.01,0,0
2022,10,Post-Monsoon,Madhya Pradesh,Central,22.9,30.95,14.28,3.66,80.19,5.51,5.11,23.01,-1.26,0,0
2022,11,Post-Monsoon,Madhya Pradesh,Central,18.97,29.49,8.85,0.0,69.6,4.43,4.86,23.45,-2.64,0,1
2022,12,Winter,Madhya Pradesh,Central,18.08,31.12,7.64,0.18,66.58,5.44,4.13,24.42,-1.33,0,0
2023,1,Winter,Madhya Pradesh,Central,17.59,32.08,3.5,0.29,55.84,6.7,4.1,26.15,-1.17,1,0
2023,2,Winter,Madhya Pradesh,Central,22.04,36.55,7.45,0.0,29.74,6.01,5.92,24.55,0.07,1,1
2023,3,Summer,Madhya Pradesh,Central,26.36,38.89,15.17,0.68,35.48,5.76,5.43,26.25,-0.88,1,0
2023,4,Summer,Madhya Pradesh,Central,29.96,42.61,17.87,1.73,32.18,7.81,6.04,28.88,-2.51,1,0
2023,5,Summer,Madhya Pradesh,Central,32.89,44.67,18.77,0.84,35.57,8.78,7.01,32.75,-2.64,1,0
2023,6,Monsoon,Madhya Pradesh,Central,33.3,44.49,22.84,8.24,45.88,12.78,5.88,35.72,0.84,1,0
2023,7,Monsoon,Madhya Pradesh,Central,27.87,33.8,24.0,12.63,85.02,8.64,3.98,32.54,0.52,1,0
2023,8,Monsoon,Madhya Pradesh,Central,26.11,32.3,21.74,8.85,87.14,10.69,3.62,28.19,-0.15,1,0
2023,9,Monsoon,Madhya Pradesh,Central,26.41,32.39,21.0,10.11,85.75,6.48,4.07,28.83,0.37,1,0
2023,10,Post-Monsoon,Madhya Pradesh,Central,23.69,31.07,14.74,0.07,72.36,5.29,5.45,24.5,-0.47,1,1
